yahoo_symbol,fund_name,Years,CAGR_Yield,Trend_Slope,Trend_R_Squared,Consistency_CV,Max_Consecutive_Increases,Avg_YoY_Growth,Recent_Trend_Slope
0P0001UVZI.BO,Edelweiss Low Duration Fund - Regular Plan Growth,9,,,,,0,,
0P0001UVZJ.BO,Edelweiss Low Duration Fund - Regular Plan IDCW Payout,9,,,,,0,,
0P0001UVZM.BO,SBI BSE PSU BANK INDEX FUND- Direct Plan- Growth,9,,,,,0,,
0P0001UVZN.BO,SBI BSE PSU BANK INDEX FUND- Direct Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),9,,,,,0,,
0P0001UVZQ.BO,SBI BSE PSU BANK INDEX FUND- Regular Plan- Growth,9,,,,,0,,
0P0001UVZR.BO,SBI BSE PSU BANK INDEX FUND- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),9,,,,,0,,
0P0001UWCY.BO,Zerodha Overnight Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001UWIU.BO,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct Growth,9,,,,,0,,
0P0001UWIV.BO,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Direct IDCW Payout,9,,,,,0,,
0P0001UWIW.BO,Aditya Birla Sun Life Crisil-IBX Financial Services 9-12 Months Debt Index Fund-Regular Growth,9,,,,,0,,
0P0001UWKC.BO,quant Arbitrage Fund - Growth Option - Direct Plan,9,,,,,0,,
0P0001UWKD.BO,quant Arbitrage Fund - IDCW Option - Direct Plan,9,,,,,0,,
0P0001UWKF.BO,quant Arbitrage Fund - Growth Option - Regular Plan,9,,,,,0,,
0P0001UWKG.BO,quant Arbitrage Fund - IDCW Option - Regular Plan,9,,,,,0,,
0P0001UX03.BO,UTI Income Plus Arbitrage Active Fund of Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001UX04.BO,UTI Income Plus Arbitrage Active Fund of Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001UY94.BO,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Direct Plan - Growth,9,,,,,0,,
0P0001UY95.BO,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Direct Plan - IDCW,9,,,,,0,,
0P0001UY97.BO,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - Growth,9,,,,,0,,
0P0001UY98.BO,ICICI Prudential Nifty EV & New Age Automotive ETF FOF - IDCW,9,,,,,0,,
0P0001UYLP.BO,Kotak Energy Opportunities Fund-Direct-Growth,9,,,,,0,,
0P0001UYLQ.BO,Kotak Energy Opportunities Fund-Direct-IDCW-Payout & Reinvestment,9,,,,,0,,
0P0001UYLS.BO,Kotak Energy Opportunities Fund-Regular-Growth,9,,,,,0,,
0P0001UYLT.BO,Kotak Energy Opportunities Fund-Regular-IDCW-Payout & Reinvestment,9,,,,,0,,
0P0001UZTB.BO,Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - Growth,9,,,,,0,,
0P0001UZTD.BO,Groww Nifty 500 Momentum 50 ETF FOF - Direct Plan - IDCW,9,,,,,0,,
0P0001UZTE.BO,Groww Nifty 500 Momentum 50 ETF FOF - Regular Plan- Growth,9,,,,,0,,
0P0001UZTG.BO,Groww Nifty 500 Momentum 50 ETF FOF - Regular Plan - IDCW,9,,,,,0,,
0P0001V05D.BO,Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan,9,,,,,0,,
0P0001V13X.BO,Kotak Nifty Top 10 Equal Weight Index Fund-Direct Plan-Growth,9,,,,,0,,
0P0001V13Z.BO,Kotak Nifty Top 10 Equal Weight Index Fund-Direct Plan-IDCW-Payout and Reinvestment,9,,,,,0,,
0P0001V140.BO,Kotak Nifty Top 10 Equal Weight Index Fund-Regular Plan-Growth,9,,,,,0,,
0P0001V142.BO,Kotak Nifty Top 10 Equal Weight Index Fund-Regular Plan-IDCW Payout and Reinvestment,9,,,,,0,,
0P0001V39E.BO,Nippon India Nifty 500 Quality 50 Index Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001V39F.BO,Nippon India Nifty 500 Quality 50 Index Fund - Direct Plan - IDCW Option,9,,,,,0,,
0P0001V39H.BO,Nippon India Nifty 500 Quality 50 Index Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001V39I.BO,Nippon India Nifty 500 Quality 50 Index Fund - Regular Plan - IDCW Option,9,,,,,0,,
0P0001V3A0.BO,Nippon India Nifty 500 Low Volatility 50 Index Fund - Regular Pan - IDCW Option,9,,,,,0,,
0P0001V3A1.BO,Nippon India Nifty 500 Low Volatility 50 Index Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001V3A3.BO,Nippon India Nifty 500 Low Volatility 50 Index Fund - Direct Plan - IDCW Plan,9,,,,,0,,
0P0001V3A4.BO,Nippon India Nifty 500 Low Volatility 50 Index Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001V3SY.BO,Groww Gilt Fund - Direct - Growth,9,,,,,0,,
0P0001V3SZ.BO,Groww Gilt Fund - Direct - IDCW,9,,,,,0,,
0P0001V3T1.BO,Groww Gilt Fund - Regular - Growth,9,,,,,0,,
0P0001V3T2.BO,Groww Gilt Fund - Regular - IDCW,9,,,,,0,,
0P0001V3UD.BO,Bajaj Finserv Nifty Next 50 Index Fund - Direct - Growth,9,,,,,0,,
0P0001V3UE.BO,Bajaj Finserv Nifty Next 50 Index Fund - Direct - IDCW,9,,,,,0,,
0P0001V3UG.BO,Bajaj Finserv Nifty Next 50 Index Fund - Regular - Growth,9,,,,,0,,
0P0001V3UH.BO,Bajaj Finserv Nifty Next 50 Index Fund - Regular - IDCW,9,,,,,0,,
0P0001V4AC.BO,Edelweiss BSE Internet Economy Index Fund - Regular Plan - IDCW,9,,,,,0,,
0P0001V4AD.BO,Edelweiss BSE Internet Economy Index Fund - Regular Plan - Growth,9,,,,,0,,
0P0001V4AG.BO,Edelweiss BSE Internet Economy Index Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001V4AH.BO,Edelweiss BSE Internet Economy Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001V4BY.BO,Motilal Oswal Infrastructure Fund-Direct-Growth,9,,,,,0,,
0P0001V4BZ.BO,Motilal Oswal Infrastructure Fund-Direct-IDCW,9,,,,,0,,
0P0001V4C1.BO,Motilal Oswal Infrastructure Fund-Regular-Growth,9,,,,,0,,
0P0001V4C2.BO,Motilal Oswal Infrastructure Fund-Regular-IDCW,9,,,,,0,,
0P0001V4IY.BO,SBI Income Plus Arbitrage Active FOF- Direct Plan- Growth,9,,,,,0,,
0P0001V4IZ.BO,SBI Income Plus Arbitrage Active FOF- Direct Plan- Income Distribution Cum Capital Withdrawal Option,9,,,,,0,,
0P0001V4J2.BO,SBI Income Plus Arbitrage Active FOF- Regular Plan- Growth,9,,,,,0,,
0P0001V4J3.BO,SBI Income Plus Arbitrage Active FOF- Regular Plan- Income Distribution Cum Capital Withdrawal Option,9,,,,,0,,
0P0001V4OH.BO,DSP Silver ETF Fund of Fund - Direct - Growth,9,,,,,0,,
0P0001V4OI.BO,DSP Silver ETF Fund of Fund - Direct - IDCW,9,,,,,0,,
0P0001V4OK.BO,DSP Silver ETF Fund of Fund - Regular - Growth,9,,,,,0,,
0P0001V4OL.BO,DSP Silver ETF Fund of Fund - Regular - IDCW,9,,,,,0,,
0P0001V4PF.BO,UTI Multi Cap Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001V4PG.BO,UTI Multi Cap Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001V4T8.BO,HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Growth Plan,9,,,,,0,,
0P0001V4T9.BO,HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Growth Plan,9,,,,,0,,
0P0001V50M.BO,Bajaj Finserv Nifty 50 Index Fund - Direct - Growth,9,,,,,0,,
0P0001V50N.BO,Bajaj Finserv Nifty 50 Index Fund - Direct - IDCW,9,,,,,0,,
0P0001V50P.BO,Bajaj Finserv Nifty 50 Index Fund - Regular - Growth,9,,,,,0,,
0P0001V50Q.BO,Bajaj Finserv Nifty 50 Index Fund - Regular - IDCW,9,,,,,0,,
0P0001V74I.BO,Tata Income Plus Arbitrage Active FOF - Direct Plan Growth Option,9,,,,,0,,
0P0001V74K.BO,Tata Income Plus Arbitrage Active FOF - Direct Plan IDCW Payout Option,9,,,,,0,,
0P0001V74L.BO,Tata Income Plus Arbitrage Active FOF - Regular Plan Growth Option,9,,,,,0,,
0P0001V74N.BO,Tata Income Plus Arbitrage Active FOF - Regular Plan IDCW Payout Option,9,,,,,0,,
0P0001V7BS.BO,Canara Robeco Multi Asset Allocation Fund - Direct Plan - Growth,9,,,,,0,,
0P0001V7BT.BO,Canara Robeco Multi Asset Allocation Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001V7BV.BO,Canara Robeco Multi Asset Allocation Fund - Regular Plan - Growth,9,,,,,0,,
0P0001V7BW.BO,Canara Robeco Multi Asset Allocation Fund - Regular Plan - IDCW,9,,,,,0,,
0P0001V7D7.BO,Groww Silver ETF FOF - Direct - Growth,9,,,,,0,,
0P0001V7D8.BO,Groww Silver ETF FOF - Direct - IDCW,9,,,,,0,,
0P0001V7DA.BO,Groww Silver ETF FOF - Regular - Growth,9,,,,,0,,
0P0001V7DB.BO,Groww Silver ETF FOF - Regular - IDCW,9,,,,,0,,
0P0001V7HU.BO,ANGEL ONE NIFTY 50 INDEX FUND-REGULAR-GROWTH,9,,,,,0,,
0P0001V7HV.BO,ANGEL ONE NIFTY 50 INDEX FUND-DIRECT-GROWTH,9,,,,,0,,
0P0001V8BX.BO,Samco Large & Mid Cap Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001V8BY.BO,Samco Large & Mid Cap Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001V8KG.BO,ICICI Prudential Quality Fund - Direct Plan - Growth,9,,,,,0,,
0P0001V8KH.BO,ICICI Prudential Quality Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001V8KJ.BO,ICICI Prudential Quality Fund - Growth,9,,,,,0,,
0P0001V8KK.BO,ICICI Prudential Quality Fund - IDCW,9,,,,,0,,
0P0001V8SD.BO,Baroda BNP Paribas Income Plus Arbitrage Active FOF Direct Growth,9,,,,,0,,
0P0001V8SE.BO,Baroda BNP Paribas Income Plus Arbitrage Active FOF Direct IDCW Payout,9,,,,,0,,
0P0001V8SG.BO,Baroda BNP Paribas Income Plus Arbitrage Active FOF Regular Growth,9,,,,,0,,
0P0001V8SH.BO,Baroda BNP Paribas Income Plus Arbitrage Active FOF Regular IDCW Payout,9,,,,,0,,
0P0001V9V1.BO,Baroda BNP Paribas Multi Asset Active FOF Direct Growth,9,,,,,0,,
0P0001V9V2.BO,Baroda BNP Paribas Multi Asset Active FOF Direct IDCW Payout,9,,,,,0,,
0P0001V9V4.BO,Baroda BNP Paribas Multi Asset Active FOF Regular Growth,9,,,,,0,,
0P0001V9V5.BO,Baroda BNP Paribas Multi Asset Active FOF Regular ICDW Payout,9,,,,,0,,
0P0001VBUE.BO,Unifi Flexi Cap Fund - Direct Growth,9,,,,,0,,
0P0001VBUF.BO,Unifi Flexi Cap Fund - Regular Growth,9,,,,,0,,
0P0001VC32.BO,SBI Nifty200 Quality 30 Index Fund-Direct Plan- Growth,9,,,,,0,,
0P0001VC33.BO,SBI Nifty200 Quality 30 Index Fund- Direct Plan- Income Distribution Cum Capital Withdrawal Option,9,,,,,0,,
0P0001VC36.BO,SBI Nifty200 Quality 30 Index Fund-Regular Plan- Growth,9,,,,,0,,
0P0001VC37.BO,SBI Nifty200 Quality 30 Index Fund- Regular Plan- Income Cum Distribution Withdrawal Option,9,,,,,0,,
0P0001VCKQ.BO,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001VCKR.BO,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001VCKT.BO,ICICI Prudential Nifty200 Quality 30 Index Fund - Growth,9,,,,,0,,
0P0001VCKU.BO,ICICI Prudential Nifty200 Quality 30 Index Fund - IDCW,9,,,,,0,,
0P0001VD2A.BO,Nippon India BSE Sensex Next 30 Index Fund- Direct Plan- Growth Option,9,,,,,0,,
0P0001VD2B.BO,Nippon India BSE Sensex Next 30 Index -Direct Plan - IDCW Payout,9,,,,,0,,
0P0001VD2D.BO,Nippon India BSE Sensex Next 30 Index Fund - Regular Plan-Growth Option,9,,,,,0,,
0P0001VD2E.BO,Nippon India BSE Sensex Next 30 Index Fund -Regular Plan- IDCW Payout,9,,,,,0,,
0P0001VD43.BO,Motilal Oswal Services Fund - Direct Plan - Growth,9,,,,,0,,
0P0001VD44.BO,Motilal Oswal Services Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001VD46.BO,Motilal Oswal Services Fund - Regular Plan - Growth,9,,,,,0,,
0P0001VD47.BO,Motilal Oswal Services Fund - Regular Plan - IDCW,9,,,,,0,,
0P0001VDDH.BO,Union Income Plus Arbitrage Active FOF - Direct Plan - Growth Option,9,,,,,0,,
0P0001VDDI.BO,Union Income Plus Arbitrage Active FOF - Direct Plan - IDCW Option,9,,,,,0,,
0P0001VDDL.BO,Union Income Plus Arbitrage Active FOF - Regular Plan - Growth Option,9,,,,,0,,
0P0001VDDM.BO,Union Income Plus Arbitrage Active FOF - Regular Plan - IDCW Option,9,,,,,0,,
0P0001VENG.BO,Unifi Liquid Fund- Direct Growth,9,,,,,0,,
0P0001VENH.BO,Unifi Liquid Fund- Regular Growth,9,,,,,0,,
0P0001VFHA.BO,DSP Nifty Healthcare Index Fund - Direct- Growth,9,,,,,0,,
0P0001VFHB.BO,DSP Nifty Healthcare Index Fund - Direct - IDCW,9,,,,,0,,
0P0001VFHD.BO,DSP Nifty Healthcare Index Fund - Regular - Growth,9,,,,,0,,
0P0001VFHE.BO,DSP Nifty Healthcare Index Fund - Regular - IDCW,9,,,,,0,,
0P0001VG2Z.BO,DSP Nifty IT Index Fund - Direct - Growth,9,,,,,0,,
0P0001VG30.BO,DSP Nifty IT Index Fund - Direct - IDCW,9,,,,,0,,
0P0001VG32.BO,DSP Nifty IT Index Fund - Regular - Growth,9,,,,,0,,
0P0001VG33.BO,DSP Nifty IT Index Fund - Regular - IDCW,9,,,,,0,,
0P0001VG35.BO,Nippon India Income Plus Arbitrage Active Fund of Fund- Direct Plan- Growth Option,9,,,,,0,,
0P0001VG36.BO,Nippon India Income Plus Arbitrage Active Fund of Fund - Direct Plan-IDCW Payout,9,,,,,0,,
0P0001VG38.BO,Nippon India Income Plus Arbitrage Active Fund of Fund -Regular Plan- Growth Option,9,,,,,0,,
0P0001VG39.BO,Nippon India Income Plus Arbitrage Active Fund of Fund - Regular Plan- IDCW Payout,9,,,,,0,,
0P0001VHIV.BO,Tata Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001VHIW.BO,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Payout Option,9,,,,,0,,
0P0001VHIY.BO,Tata Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001VHIZ.BO,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Payout Option,9,,,,,0,,
0P0001VHSW.BO,Motilal Oswal BSE 1000 Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001VHSX.BO,Motilal Oswal BSE 1000 Index Fund - Regular Plan - Growth,9,,,,,0,,
0P0001VI8N.BO,Baroda BNP Paribas Health and Wellness Fund Direct Growth,9,,,,,0,,
0P0001VI8O.BO,Baroda BNP Paribas Health and Wellness Fund Direct IDCWPayout,9,,,,,0,,
0P0001VI8Q.BO,Baroda BNP Paribas Health and Wellness Fund Regular Growth,9,,,,,0,,
0P0001VI8R.BO,Baroda BNP Paribas Health and Wellness Fund Regular IDCWPayout,9,,,,,0,,
0P0001VK6O.BO,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001VK6P.BO,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001VK6R.BO,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Growth,9,,,,,0,,
0P0001VK6S.BO,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - IDCW,9,,,,,0,,
0P0001VNYW.BO,Groww Nifty India Internet ETF FOF - Direct - Growth,9,,,,,0,,
0P0001VNYX.BO,Groww Nifty India Internet ETF FOF - Direct - IDCW,9,,,,,0,,
0P0001VNYZ.BO,Groww Nifty India Internet ETF FOF - Regular - Growth,9,,,,,0,,
0P0001VNZ0.BO,Groww Nifty India Internet ETF FOF - Regular - IDCW,9,,,,,0,,
0P0001VOMX.BO,BAJAJ FINSERV SMALL CAP FUND - DIRECT - GROWTH,9,,,,,0,,
0P0001VOMY.BO,BAJAJ FINSERV SMALL CAP FUND - DIRECT - IDCW,9,,,,,0,,
0P0001VON1.BO,BAJAJ FINSERV SMALL CAP FUND - REGULAR - GROWTH,9,,,,,0,,
0P0001VON2.BO,BAJAJ FINSERV SMALL CAP FUND - REGULAR - IDCW,9,,,,,0,,
0P0001VON9.BO,HDFC INNOVATION FUND - DIRECT PLAN - GROWTH OPTION,9,,,,,0,,
0P0001VONA.BO,HDFC INNOVATION FUND - IDCW - DIRECT PLAN,9,,,,,0,,
0P0001VONC.BO,HDFC INNOVATION FUND - REGULAR PLAN - GROWTH OPTION,9,,,,,0,,
0P0001VOND.BO,HDFC INNOVATION FUND - IDCW - REGULAR PLAN,9,,,,,0,,
0P0001VOO4.BO,Axis Services Opportunities Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001VOO5.BO,Axis Services Opportunities Fund - Direct Plan - IDCW Option,9,,,,,0,,
0P0001VOO7.BO,Axis Services Opportunities Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001VOO8.BO,Axis Services Opportunities Fund - Regular Plan - IDCW Option,9,,,,,0,,
0P0001VOT5.BO,JM Large & Mid Cap Fund (Direct) - Growth Option,9,,,,,0,,
0P0001VOT6.BO,JM Large & Mid Cap Fund (Direct) - IDCW,9,,,,,0,,
0P0001VOT8.BO,JM Large & Mid Cap Fund (Regular) - Growth Option,9,,,,,0,,
0P0001VOT9.BO,JM Large & Mid Cap Fund (Regular) - IDCW,9,,,,,0,,
0P0001VPBI.BO,Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001VPBJ.BO,Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001VPBL.BO,Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Regular Plan - Growth,9,,,,,0,,
0P0001VPBM.BO,Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Regular Plan - IDCW,9,,,,,0,,
0P0001VPMI.BO,Mirae Asset Income plus Arbitrage Active FOF - Direct Plan - Growth,9,,,,,0,,
0P0001VPMJ.BO,Mirae Asset Income plus Arbitrage Active FOF - Direct Plan - IDCW,9,,,,,0,,
0P0001VPML.BO,Mirae Asset Income plus Arbitrage Active FOF - Regular Plan - Growth,9,,,,,0,,
0P0001VPMM.BO,Mirae Asset Income plus Arbitrage Active FOF - Regular Plan - IDCW,9,,,,,0,,
0P0001VSBH.BO,Zerodha Silver ETF FoF - Direct Growth,9,,,,,0,,
0P0001VSMG.BO,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - DIRECT PLAN - GROWTH,9,,,,,0,,
0P0001VSMH.BO,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - DIRECT PLAN - IDCW - PAYOUT AND REINVESTMENT,9,,,,,0,,
0P0001VSMJ.BO,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - REGULAR PLAN - GROWTH,9,,,,,0,,
0P0001VSMK.BO,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - REGULAR PLAN - IDCW - PAYOUT AND REINVESTMENT,9,,,,,0,,
0P0001VTVD.BO,SBI Nifty200 Momentum 30 Index Fund- Direct Plan- Growth,9,,,,,0,,
0P0001VTVE.BO,SBI Nifty200 Momentum 30 Index Fund- Direct Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),9,,,,,0,,
0P0001VTVH.BO,SBI Nifty200 Momentum 30 Index Fund- Regular Plan- Growth,9,,,,,0,,
0P0001VTVI.BO,SBI Nifty200 Momentum 30 Index Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),9,,,,,0,,
0P0001VWHQ.BO,Union Low Duration Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001VWHR.BO,Union Low Duration Fund - Direct Plan - IDCW Option,9,,,,,0,,
0P0001VWHU.BO,Union Low Duration Fund - Regular Plan - Growth Option,9,,,,,0,,
0P0001VWHV.BO,Union Low Duration Fund - Regular Plan - IDCW Option,9,,,,,0,,
0P0001W3J4.BO,Mahindra Manulife Banking & Financial Services Fund - Direct - Growth,9,,,,,0,,
0P0001W3J5.BO,Mahindra Manulife Banking & Financial Services Fund - Direct - IDCW,9,,,,,0,,
0P0001W3J7.BO,Mahindra Manulife Banking & Financial Services Fund - Regular - Growth,9,,,,,0,,
0P0001W3J8.BO,Mahindra Manulife Banking & Financial Services Fund - Regular - IDCW,9,,,,,0,,
0P0001W3JA.BO,TRUSTMF MULTI CAP FUND -DIRECT PLAN-GROWTH,9,,,,,0,,
0P0001W3JD.BO,TRUSTMF MULTI CAP FUND -REGULAR PLAN-GROWTH,9,,,,,0,,
0P0001W3JE.BO,JioBlackRock Liquid Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001W3JF.BO,JioBlackRock Money Market Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001W3MI.BO,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001W3MJ.BO,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Direct Plan - IDCW - Payout & Reinvestment,9,,,,,0,,
0P0001W3ML.BO,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Regular Plan - Growth,9,,,,,0,,
0P0001W3MM.BO,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Regular Plan - IDCW - Payout & Reinvestment,9,,,,,0,,
0P0001W6ZZ.BO,JioBlackRock Overnight Fund - Direct Plan - Growth Option,9,,,,,0,,
0P0001W8O9.BO,ICICI Prudential Nifty Private Bank Index Fund - Direct Plan - Growth,9,,,,,0,,
0P0001W8OC.BO,ICICI Prudential Nifty Private Bank Index Fund - Growth,9,,,,,0,,
0P0001W8OK.BO,Nippon India MNC Fund- Direct Plan- Growth Option,9,,,,,0,,
0P0001W8OL.BO,Nippon India MNC Fund- Direct Plan-IDCW Payout,9,,,,,0,,
0P0001W8ON.BO,Nippon India MNC Fund- Regular Plan-Growth Option,9,,,,,0,,
0P0001W8OO.BO,Nippon India MNC Fund- Regular Plan- IDCW Payout,9,,,,,0,,
0P0001W9LP.BO,360 ONE Overnight Fund - Direct Plan - Growth,9,,,,,0,,
0P0001W9LQ.BO,360 ONE Overnight Fund- Direct Plan - IDCW,9,,,,,0,,
0P0001W9LS.BO,360 ONE Overnight Fund - Regular Plan - Growth,9,,,,,0,,
0P0001W9LT.BO,360 ONE Overnight Fund - Regular Plan - IDCW,9,,,,,0,,
0P0001WCJI.BO,Sundaram Multi-Factor Fund - Direct - Growth,9,,,,,0,,
0P0001WCJJ.BO,Sundaram Multi-Factor Fund - Direct - IDCW Payout,9,,,,,0,,
0P0001WCJM.BO,Sundaram Multi-Factor Fund - Regular - Growth,9,,,,,0,,
0P0001WCJN.BO,Sundaram Multi-Factor Fund - Regular - IDCW Payout,9,,,,,0,,
0P0001WCJQ.BO,Invesco India Income Plus Arbitrage Active Fund of Fund - Direct Plan - Growth,9,,,,,0,,
0P0001WCJR.BO,Invesco India Income Plus Arbitrage Active Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),9,,,,,0,,
0P0001WCJT.BO,Invesco India Income Plus Arbitrage Active Fund of Fund - Regular Plan - Growth Plan,9,,,,,0,,
0P0001WCJU.BO,Invesco India Income Plus Arbitrage Active Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),9,,,,,0,,
0P0001WDP1.BO,Groww Nifty 50 Index Fund Direct Growth,9,,,,,0,,
0P0001WDP2.BO,Groww Nifty 50 Index Fund Direct IDCW,9,,,,,0,,
0P0001WDP4.BO,Groww Nifty 50 Index Fund Regular Growth,9,,,,,0,,
0P0001WDP5.BO,Groww Nifty 50 Index Fund Regular IDCW,9,,,,,0,,
0P0001WE6I.BO,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct Plan Growth,9,,,,,0,,
0P0001WE6J.BO,Edelweiss Income Plus Arbitrage Active Fund of Funds - Direct-Dividend-Payout,9,,,,,0,,
0P0001WE6M.BO,Edelweiss Income Plus Arbitrage Active Fund of Funds - Regular-Growth,9,,,,,0,,
0P0001WE6N.BO,Edelweiss Income Plus Arbitrage Active Fund of Fund - Regular - Dividend- Payout,9,,,,,0,,
0P0001WEBL.BO,ICICI Prudential Active Momentum Fund - Direct Plan - Growth,9,,,,,0,,
0P0001WEBP.BO,ICICI Prudential Active Momentum Fund - Growth,9,,,,,0,,
0P0001WEBT.BO,Bandhan Multi-Factor Fund - Direct Plan - Growth,9,,,,,0,,
0P0001WEBU.BO,Bandhan Multi-Factor Fund - Direct Plan - IDCW,9,,,,,0,,
0P0001WEBX.BO,Bandhan Multi-Factor Fund - Regular Plan - Growth,9,,,,,0,,
0P0001WEBY.BO,Bandhan Multi-Factor Fund - Regular Plan - IDCW,9,,,,,0,,
0P0001WFPZ.BO,quant Equity Savings Fund - Growth Option - Direct Plan,9,,,,,0,,
0P0001WFQ0.BO,quant Equity Savings Fund - IDCW Option - Direct Plan,9,,,,,0,,
0P0001WFQ2.BO,quant Equity Savings Fund - Growth Option - Regular Plan,9,,,,,0,,
0P0001WFQ3.BO,quant Equity Savings Fund - IDCW Option - Regular Plan,9,,,,,0,,
0P0001WHUF.BO,SBI Nifty100 Low Volatility 30 Index Fund- Direct Plan- Growth,9,,,,,0,,
0P0001WHUH.BO,SBI Nifty100 Low Volatility 30 Index Fund-Direct  Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),9,,,,,0,,
0P0001WHUJ.BO,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Growth,9,,,,,0,,
0P0001WHUL.BO,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),9,,,,,0,,
0P0001WN79.BO,Bank of India Mid Cap Fund - Direct Plan Growth,9,,,,,0,,
0P0001WN7B.BO,Bank of India Mid Cap Fund - Direct Plan IDCW,9,,,,,0,,
0P0001WN7D.BO,Bank of India Mid Cap Fund - Regular Plan Growth,9,,,,,0,,
0P0001WN7E.BO,Bank of India Mid Cap Fund - Regular Plan IDCW,9,,,,,0,,
0P0001WR2B.BO,Franklin India Multi Asset Allocation Fund- Direct-Growth,9,,,,,0,,
0P0001WR2C.BO,Franklin India Multi Asset Allocation Fund- Direct- IDCW,9,,,,,0,,
0P0001WR2E.BO,Franklin India Multi Asset Allocation Fund- Growth,9,,,,,0,,
0P0001WR2F.BO,Franklin India Multi Asset Allocation Fund- IDCW,9,,,,,0,,
0P0001WWBH.BO,Groww BSE Power ETF FOF Direct Growth,9,,,,,0,,
0P0001WWBI.BO,Groww BSE Power ETF FOF Direct IDCW,9,,,,,0,,
0P0001WWBK.BO,Groww BSE Power ETF FOF Regular Growth,9,,,,,0,,
